income,loan_amount,dti_ratio,credit_score,employment_years,num_open_accounts,home_ownership,loan_purpose,region_risk_index,age_group,gender,region,default,split
27313,3643,0.1794,619,7.8,6,OWN,debt_consolidation,0.1825,18-25,M,north,0,train
76678,44060,0.4989,716,4.8,3,MORTGAGE,home_improvement,0.4033,18-25,F,south,0,train
83916,13628,0.1448,532,7.1,6,OWN,debt_consolidation,0.5013,60+,M,east,1,validation
100391,49445,0.6803,609,7.0,6,MORTGAGE,debt_consolidation,0.7668,41-60,F,west,0,train
43722,12130,0.1545,667,3.2,6,MORTGAGE,debt_consolidation,0.3246,18-25,M,south,0,train
24007,10421,0.2818,658,20.5,5,MORTGAGE,debt_consolidation,0.7038,18-25,F,east,1,train
24504,13011,0.6107,626,3.4,7,RENT,major_purchase,0.6414,18-25,F,east,1,train
54738,18855,0.2449,669,10.9,6,RENT,home_improvement,0.2362,41-60,F,north,0,train
51484,13394,0.2134,623,5.5,3,RENT,home_improvement,0.5969,41-60,M,east,1,test
41021,15226,0.3942,764,3.4,5,MORTGAGE,home_improvement,0.1096,26-40,M,north,0,train
50429,20891,0.5294,526,8.4,4,RENT,medical,0.6199,26-40,F,east,1,train
43775,22568,0.6977,638,4.3,6,OWN,home_improvement,0.2659,26-40,M,north,0,train
40300,4596,0.0629,611,16.0,2,MORTGAGE,major_purchase,0.6211,26-40,F,east,0,train
87147,51493,0.3845,704,3.0,3,OWN,major_purchase,0.77,18-25,M,west,0,validation
23388,11355,0.6096,788,5.9,6,MORTGAGE,home_improvement,0.7882,26-40,F,west,1,test
76398,44651,0.6156,672,3.6,5,OWN,debt_consolidation,0.4373,60+,M,south,1,test
35838,16721,0.5355,626,9.0,4,RENT,debt_consolidation,0.8037,60+,M,west,1,train
66287,35684,0.6034,668,19.3,3,RENT,major_purchase,0.5757,41-60,M,east,1,test
135295,76625,0.75,645,4.1,3,RENT,home_improvement,0.7669,26-40,F,west,1,validation
81185,11175,0.1721,683,11.5,3,MORTGAGE,debt_consolidation,0.3885,41-60,M,south,0,test
31778,7145,0.1924,721,2.1,7,OWN,medical,0.8424,60+,M,west,0,train
45688,26811,0.5597,746,8.4,4,MORTGAGE,home_improvement,0.785,41-60,F,west,1,train
32086,13705,0.4316,624,5.0,3,MORTGAGE,debt_consolidation,0.6935,26-40,M,east,1,train
82896,34357,0.4974,688,9.8,7,RENT,home_improvement,0.3465,41-60,F,south,1,train
65471,26294,0.2356,739,1.2,4,RENT,debt_consolidation,0.1777,18-25,F,north,0,train
42130,19048,0.4702,579,4.2,3,RENT,major_purchase,0.8161,18-25,M,west,1,test
94077,41104,0.4824,738,8.0,7,MORTGAGE,home_improvement,0.4167,41-60,F,south,0,train
74617,39107,0.6258,631,8.1,6,MORTGAGE,major_purchase,0.2109,41-60,M,north,0,train
115117,71443,0.7072,664,15.9,3,MORTGAGE,debt_consolidation,0.4601,26-40,M,south,1,test
21811,8916,0.5412,802,6.1,5,MORTGAGE,debt_consolidation,0.4434,18-25,M,south,1,test
52793,8314,0.1813,787,4.0,2,RENT,debt_consolidation,0.662,18-25,M,east,0,validation
29334,10369,0.2185,712,9.1,7,RENT,major_purchase,0.8193,26-40,M,west,1,train
69829,31547,0.6054,738,3.6,2,RENT,debt_consolidation,0.8114,41-60,M,west,1,test
48585,14432,0.2753,692,7.2,6,MORTGAGE,major_purchase,0.3482,26-40,M,south,0,train
53532,24700,0.2993,773,2.9,5,OWN,debt_consolidation,0.3421,60+,M,south,0,train
39709,2980,0.0428,586,4.2,3,MORTGAGE,debt_consolidation,0.7784,41-60,M,east,1,train
112177,59524,0.6923,633,3.5,4,OWN,debt_consolidation,0.6235,41-60,F,east,1,train
50387,36564,0.7027,640,9.4,10,MORTGAGE,debt_consolidation,0.5554,41-60,F,east,1,test
70420,22576,0.2044,637,8.3,5,MORTGAGE,debt_consolidation,0.4053,41-60,F,south,1,test
64282,18139,0.2695,685,6.1,5,RENT,major_purchase,0.6364,26-40,F,east,0,test
21843,5691,0.1748,590,8.4,6,MORTGAGE,home_improvement,0.2373,26-40,M,north,0,train
19959,10478,0.5602,646,5.1,5,RENT,debt_consolidation,0.7975,60+,M,west,0,train
42335,13974,0.2733,624,7.9,7,MORTGAGE,home_improvement,0.1505,26-40,M,north,0,train
66826,7479,0.1374,661,10.8,4,RENT,home_improvement,0.2242,60+,F,north,0,train
88927,26004,0.2218,646,10.2,6,RENT,home_improvement,0.1832,41-60,F,north,0,train
37355,19168,0.3695,701,7.1,5,MORTGAGE,major_purchase,0.5999,41-60,M,east,0,train
58691,27525,0.2572,541,4.0,5,RENT,debt_consolidation,0.8836,60+,M,west,0,train
28461,14426,0.6641,650,5.1,4,MORTGAGE,small_business,0.3666,26-40,M,south,1,test
24620,15159,0.5062,652,1.2,6,MORTGAGE,debt_consolidation,0.3954,18-25,F,south,1,train
46729,18158,0.2322,802,3.7,2,MORTGAGE,medical,0.8211,60+,M,west,1,test
57489,22322,0.3788,681,9.7,4,MORTGAGE,major_purchase,0.8336,18-25,F,west,0,train
39715,19119,0.5291,702,6.2,5,MORTGAGE,medical,0.6533,26-40,F,east,1,validation
141758,78137,0.7158,640,4.8,6,MORTGAGE,debt_consolidation,0.1773,18-25,M,north,1,validation
42539,18134,0.2944,632,14.3,5,RENT,debt_consolidation,0.8011,41-60,M,west,1,test
27117,5829,0.1182,613,15.3,4,MORTGAGE,debt_consolidation,0.5499,26-40,F,east,0,train
48503,21303,0.4793,669,6.1,4,MORTGAGE,debt_consolidation,0.3957,18-25,F,south,1,test
35807,6051,0.1292,673,4.2,5,MORTGAGE,debt_consolidation,0.4637,26-40,M,south,0,train
26181,11479,0.4775,684,21.8,5,MORTGAGE,major_purchase,0.7273,60+,M,west,1,train
55790,9110,0.1255,653,4.8,4,MORTGAGE,major_purchase,0.3076,60+,M,north,0,train
36264,18101,0.5057,597,6.0,5,RENT,home_improvement,0.5907,26-40,M,east,1,train
31478,3228,0.1034,735,3.3,4,MORTGAGE,small_business,0.3003,41-60,M,north,0,train
54252,7877,0.1942,672,3.9,6,RENT,medical,0.578,18-25,M,east,1,validation
32835,9114,0.35,781,17.4,3,MORTGAGE,medical,0.3961,26-40,M,south,0,train
49580,11384,0.2166,557,4.5,3,RENT,small_business,0.5772,26-40,M,east,1,train
61866,37556,0.3069,634,1.5,4,MORTGAGE,debt_consolidation,0.5983,18-25,F,east,1,validation
92513,25343,0.226,572,11.2,8,RENT,medical,0.3492,26-40,F,north,0,train
80138,11288,0.1558,732,4.8,6,MORTGAGE,home_improvement,0.8148,26-40,M,west,0,train
25596,14146,0.5778,643,8.2,7,RENT,debt_consolidation,0.2128,26-40,M,north,0,train
58672,26582,0.5269,689,6.3,5,MORTGAGE,debt_consolidation,0.2258,26-40,M,north,1,train
44805,9169,0.2569,573,8.4,5,RENT,home_improvement,0.1605,26-40,M,north,1,train
81374,50250,0.75,616,2.4,7,MORTGAGE,major_purchase,0.0394,26-40,F,north,0,validation
18000,3786,0.266,647,6.1,5,MORTGAGE,debt_consolidation,0.592,26-40,M,east,1,train
141733,15142,0.0991,718,4.3,4,RENT,debt_consolidation,0.0463,26-40,F,north,0,train
129480,55090,0.2732,610,15.0,5,RENT,small_business,0.8075,60+,F,west,1,test
72395,15745,0.1255,780,3.1,5,OWN,home_improvement,0.1864,41-60,F,north,1,train
63484,25463,0.5219,760,8.2,6,RENT,medical,0.1815,26-40,F,north,0,train
31429,19376,0.33,674,3.4,7,RENT,home_improvement,0.6252,26-40,F,east,1,test
54890,32529,0.3512,695,2.9,2,MORTGAGE,medical,0.6184,41-60,M,east,0,train
129846,63128,0.5438,633,6.9,8,RENT,home_improvement,0.4612,41-60,F,south,0,train
46151,26736,0.4705,736,3.4,2,MORTGAGE,major_purchase,0.3309,60+,M,north,1,train
35875,15023,0.4394,660,3.9,4,RENT,major_purchase,0.4363,60+,M,south,0,train
73037,38332,0.5758,693,7.2,6,OWN,home_improvement,0.3946,18-25,M,south,1,train
65535,40357,0.7059,742,4.4,5,RENT,debt_consolidation,0.6287,60+,F,east,0,train
56417,6815,0.1084,645,5.3,4,RENT,home_improvement,0.4749,41-60,F,south,1,train
57056,24089,0.4365,716,11.7,4,MORTGAGE,medical,0.3698,26-40,M,south,0,train
100745,61459,0.3377,628,6.1,5,MORTGAGE,major_purchase,0.5775,41-60,F,east,0,train
46100,8423,0.2398,734,17.0,7,OWN,debt_consolidation,0.6459,26-40,F,east,0,train
66284,29783,0.2561,674,2.1,4,OWN,major_purchase,0.4788,26-40,M,south,0,validation
64057,26754,0.4903,720,3.5,4,OWN,home_improvement,0.7927,60+,F,west,1,validation
25829,5052,0.1809,648,9.4,4,MORTGAGE,major_purchase,0.3832,60+,M,south,0,train
44760,21576,0.3514,727,2.3,7,RENT,home_improvement,0.048,26-40,M,north,0,train
47128,21905,0.2752,772,0.6,2,MORTGAGE,major_purchase,0.8165,41-60,M,west,1,train
54786,32944,0.3212,840,5.6,6,MORTGAGE,debt_consolidation,0.8963,18-25,F,west,0,train
74191,21469,0.1544,609,10.5,4,RENT,debt_consolidation,0.2244,26-40,F,north,0,train
78201,36286,0.3184,726,5.8,5,MORTGAGE,debt_consolidation,0.8283,41-60,M,west,1,train
79382,23897,0.3089,790,2.3,5,RENT,debt_consolidation,0.6417,26-40,M,east,0,train
32743,13725,0.3525,700,4.4,6,RENT,medical,0.3456,26-40,M,south,1,train
32396,14361,0.5522,689,5.7,7,OWN,home_improvement,0.379,26-40,F,south,1,train
49216,15069,0.3956,583,20.6,4,MORTGAGE,home_improvement,0.4301,41-60,F,south,0,train
30612,11116,0.3647,624,10.3,5,RENT,home_improvement,0.513,60+,F,east,1,test
32745,17330,0.6897,643,14.7,1,RENT,debt_consolidation,0.2488,18-25,M,north,0,train
59939,18236,0.2516,710,3.2,9,MORTGAGE,home_improvement,0.8494,26-40,M,west,0,validation
45871,20392,0.3011,685,16.0,4,RENT,major_purchase,0.8139,60+,M,west,1,train
27097,15002,0.6829,718,14.6,4,RENT,debt_consolidation,0.2053,41-60,M,north,1,train
28200,15282,0.4747,738,1.0,6,RENT,home_improvement,0.8341,18-25,M,west,1,validation
27296,13421,0.4072,683,19.1,5,OWN,home_improvement,0.4328,18-25,M,east,1,train
34945,4311,0.1636,616,3.1,6,MORTGAGE,small_business,0.5941,18-25,F,east,0,train
122236,10323,0.0592,634,1.8,5,RENT,debt_consolidation,0.575,26-40,F,east,1,train
67894,32758,0.3069,718,6.1,4,MORTGAGE,major_purchase,0.5029,18-25,M,south,0,train
55303,15139,0.2614,694,11.9,6,MORTGAGE,home_improvement,0.551,60+,F,east,0,train
174114,97442,0.7079,595,11.0,7,MORTGAGE,debt_consolidation,0.6235,26-40,M,east,1,validation
87246,24296,0.159,690,6.0,8,RENT,medical,0.5176,18-25,F,east,0,train
79423,30091,0.3561,725,2.4,8,MORTGAGE,home_improvement,0.355,41-60,M,south,1,validation
35962,22898,0.6818,598,3.7,5,MORTGAGE,home_improvement,0.6144,18-25,M,east,0,validation
65873,34851,0.3218,694,0.8,5,RENT,debt_consolidation,0.5676,41-60,M,east,1,train
55782,18897,0.3404,715,3.0,8,RENT,debt_consolidation,0.253,26-40,F,north,1,validation
41452,19753,0.6012,653,1.1,3,MORTGAGE,major_purchase,0.388,18-25,M,south,0,train
49981,31535,0.75,708,2.1,7,RENT,medical,0.5599,60+,F,east,1,train
27848,3859,0.1818,666,9.6,5,RENT,debt_consolidation,0.5823,60+,F,east,0,test
86654,47488,0.3213,600,10.3,3,RENT,home_improvement,0.41,60+,F,south,0,train
42609,18293,0.2371,761,6.1,3,OWN,debt_consolidation,0.1754,41-60,M,north,0,train
42725,23987,0.667,637,9.1,6,OWN,medical,0.3776,26-40,F,south,1,train
39846,23650,0.4625,712,3.6,5,OWN,home_improvement,0.1642,18-25,F,north,0,validation
59139,11692,0.2362,677,2.3,12,MORTGAGE,major_purchase,0.0965,41-60,M,north,0,train
43224,14886,0.2482,688,10.3,9,RENT,small_business,0.3749,41-60,M,south,1,train
35677,10518,0.3346,699,9.5,4,RENT,medical,0.2508,26-40,M,north,1,train
75287,43018,0.7175,840,7.8,4,RENT,small_business,0.8256,41-60,F,west,1,train
19112,4439,0.177,734,2.0,8,RENT,home_improvement,0.5072,26-40,F,east,0,train
30459,13348,0.2301,617,5.1,5,RENT,medical,0.2108,41-60,F,north,0,test
45409,11256,0.2952,644,9.9,6,MORTGAGE,medical,0.2437,26-40,M,north,0,train
44663,10077,0.15,616,5.2,4,OWN,debt_consolidation,0.5781,26-40,M,east,1,train
23015,7672,0.2755,748,7.7,4,OWN,home_improvement,0.4884,26-40,M,east,0,train
44935,25332,0.5083,649,3.0,4,MORTGAGE,debt_consolidation,0.6325,60+,M,east,1,train
69890,24262,0.2073,727,1.6,7,MORTGAGE,debt_consolidation,0.4875,41-60,M,east,1,train
71697,24978,0.2295,697,18.3,9,MORTGAGE,home_improvement,0.3099,41-60,F,south,0,train
69733,22830,0.2569,707,2.5,5,RENT,debt_consolidation,0.721,26-40,F,west,0,validation
54161,22663,0.2495,588,17.5,7,MORTGAGE,home_improvement,0.523,26-40,F,east,0,train
70023,17041,0.166,766,9.1,5,RENT,debt_consolidation,0.2684,26-40,M,north,0,train
60583,20242,0.2245,828,1.6,4,MORTGAGE,small_business,0.6016,26-40,F,east,0,train
54728,16598,0.1924,588,7.3,3,MORTGAGE,home_improvement,0.3948,26-40,F,south,0,train
27748,13688,0.5838,559,17.2,5,RENT,debt_consolidation,0.1872,26-40,M,north,0,train
42369,10585,0.178,718,12.5,6,RENT,home_improvement,0.9041,26-40,F,west,1,test
53502,9525,0.2387,724,1.2,5,MORTGAGE,medical,0.574,26-40,F,east,0,train
60583,17909,0.3621,674,4.9,4,RENT,major_purchase,0.505,60+,F,south,0,train
18533,11034,0.75,698,3.9,5,MORTGAGE,home_improvement,0.379,41-60,F,south,0,test
27311,9927,0.3593,641,11.3,5,RENT,debt_consolidation,0.3898,60+,M,south,0,train
70867,20003,0.2598,731,11.0,4,MORTGAGE,home_improvement,0.7183,26-40,M,west,0,train
57710,35027,0.4287,615,3.3,7,RENT,small_business,0.2419,41-60,F,north,1,train
35766,12805,0.3484,599,6.2,4,MORTGAGE,small_business,0.8896,18-25,M,west,0,validation
107767,26509,0.1439,603,13.9,3,MORTGAGE,debt_consolidation,0.6369,26-40,M,east,0,train
27072,7759,0.2705,683,1.7,7,RENT,home_improvement,0.2023,41-60,M,north,0,train
46105,6960,0.1543,681,4.9,6,RENT,home_improvement,0.1795,41-60,F,north,0,test
68728,26213,0.2021,658,3.4,6,RENT,home_improvement,0.2463,18-25,M,north,1,validation
20863,3372,0.1234,738,7.5,4,MORTGAGE,home_improvement,0.7683,41-60,M,west,0,train
59666,20624,0.1759,646,5.1,5,MORTGAGE,small_business,0.3502,60+,M,south,0,test
32335,18012,0.3577,625,2.3,4,MORTGAGE,medical,0.7372,26-40,F,west,0,train
56183,26556,0.3335,677,8.9,2,MORTGAGE,major_purchase,0.4223,60+,F,south,0,train
22044,1000,0.0334,602,1.8,6,MORTGAGE,home_improvement,0.4526,26-40,F,south,0,train
61435,25555,0.4621,721,6.2,5,RENT,home_improvement,0.2973,18-25,M,south,0,train
88306,50675,0.5431,694,1.0,3,MORTGAGE,major_purchase,0.8604,26-40,F,west,1,train
46384,30687,0.6972,617,3.7,8,RENT,home_improvement,0.4188,41-60,F,south,1,train
54359,33336,0.5282,769,9.3,7,RENT,debt_consolidation,0.1443,41-60,F,north,1,validation
42949,12537,0.2707,531,6.6,3,RENT,home_improvement,0.3818,18-25,F,south,1,train
53214,20945,0.1976,683,2.4,5,OWN,debt_consolidation,0.7353,60+,M,east,1,train
30135,9645,0.4302,648,8.5,3,RENT,major_purchase,0.8964,18-25,F,west,1,validation
93626,55876,0.6643,706,13.8,4,RENT,debt_consolidation,0.3485,26-40,F,south,0,train
83964,23041,0.15,655,5.7,5,MORTGAGE,debt_consolidation,0.175,60+,F,north,0,train
45744,13618,0.3477,644,7.0,6,MORTGAGE,debt_consolidation,0.2339,60+,M,south,0,validation
81300,22002,0.2641,749,6.3,5,RENT,debt_consolidation,0.7872,26-40,F,west,0,train
33375,14091,0.4504,724,5.8,6,RENT,major_purchase,0.443,41-60,M,south,0,validation
85218,40745,0.573,700,7.0,5,MORTGAGE,medical,0.4725,41-60,M,south,0,train
39232,25317,0.5529,684,15.0,7,MORTGAGE,debt_consolidation,0.7715,18-25,M,west,1,train
115783,26332,0.2468,621,10.5,8,OWN,home_improvement,0.8804,60+,M,west,0,train
27361,15034,0.347,616,2.9,1,RENT,debt_consolidation,0.6389,60+,F,east,0,train
56034,10826,0.1187,704,13.8,8,MORTGAGE,debt_consolidation,0.324,18-25,F,south,0,train
54966,26502,0.393,720,5.9,3,RENT,debt_consolidation,0.791,26-40,F,west,1,train
75653,10515,0.1293,603,8.3,5,MORTGAGE,major_purchase,0.1996,26-40,M,north,0,test
42541,15243,0.3101,602,12.0,8,OWN,medical,0.2166,41-60,M,north,0,train
29627,14176,0.4095,704,1.8,3,MORTGAGE,small_business,0.6769,41-60,M,east,0,train
104201,35975,0.2649,667,4.4,3,MORTGAGE,home_improvement,0.3416,18-25,F,south,0,train
19986,5332,0.3556,588,5.6,2,OWN,major_purchase,0.4351,26-40,M,south,1,train
30465,9825,0.4136,691,9.3,3,RENT,medical,0.6715,60+,M,east,1,train
44764,23116,0.3163,700,9.6,3,RENT,debt_consolidation,0.306,18-25,M,south,1,test
22456,4351,0.2192,672,4.0,6,MORTGAGE,small_business,0.1122,18-25,M,north,0,train
33754,11782,0.3734,597,6.4,4,MORTGAGE,medical,0.7288,26-40,M,east,1,test
61944,5358,0.0904,679,3.2,6,MORTGAGE,major_purchase,0.2628,60+,F,north,0,train
30499,9455,0.243,671,3.7,9,MORTGAGE,major_purchase,0.6012,41-60,F,east,0,train
69300,31350,0.2641,686,4.1,3,RENT,debt_consolidation,0.8006,60+,F,west,0,train
60451,28841,0.4232,736,4.9,7,RENT,major_purchase,0.2149,41-60,M,north,0,train
45087,6691,0.1656,699,12.3,8,RENT,home_improvement,0.6364,18-25,F,east,0,train
78081,4589,0.07,740,9.4,5,RENT,home_improvement,0.6024,41-60,M,east,0,train
40746,6447,0.1149,726,9.7,5,MORTGAGE,medical,0.2221,26-40,F,north,0,train
83807,17270,0.2318,628,2.5,8,MORTGAGE,debt_consolidation,0.5234,60+,M,south,0,train
42239,14421,0.4098,629,9.8,8,MORTGAGE,debt_consolidation,0.1088,26-40,F,north,1,train
102335,61778,0.75,631,10.1,1,MORTGAGE,debt_consolidation,0.392,26-40,M,south,1,train
180625,96557,0.4195,742,5.8,8,MORTGAGE,medical,0.1991,41-60,F,north,0,train
68594,31389,0.453,693,2.1,5,RENT,home_improvement,0.1425,18-25,M,north,1,train
51109,11485,0.1242,671,3.9,9,MORTGAGE,major_purchase,0.4147,26-40,F,south,0,train
36261,13466,0.5119,707,14.9,4,MORTGAGE,small_business,0.7329,60+,M,west,1,train
51555,6588,0.1648,728,1.9,6,OWN,medical,0.3412,41-60,M,south,0,train
47967,17676,0.3868,676,5.0,6,MORTGAGE,home_improvement,0.3087,60+,F,north,0,validation
48733,30375,0.5731,652,8.6,6,RENT,home_improvement,0.8517,60+,F,west,1,train
29500,7700,0.208,757,7.3,6,MORTGAGE,debt_consolidation,0.8697,41-60,M,west,1,train
30649,3988,0.1193,709,4.3,4,MORTGAGE,medical,0.8064,26-40,F,west,0,train
43162,21953,0.5147,536,6.2,6,RENT,home_improvement,0.1593,26-40,M,north,1,train
45001,24040,0.4125,631,10.4,4,RENT,medical,0.4086,18-25,F,south,0,train
30587,10649,0.2515,688,8.3,7,MORTGAGE,major_purchase,0.8004,26-40,M,west,1,train
71946,45515,0.4644,693,3.7,2,MORTGAGE,debt_consolidation,0.4564,26-40,M,south,0,train
47242,3494,0.043,584,11.0,4,MORTGAGE,debt_consolidation,0.2198,41-60,F,north,0,train
52544,23037,0.4748,686,12.2,3,RENT,small_business,0.1538,18-25,F,north,1,train
53007,16770,0.214,574,5.7,5,RENT,major_purchase,0.1505,41-60,F,north,1,train
39977,3169,0.0885,694,8.5,10,OWN,debt_consolidation,0.7674,41-60,M,west,1,validation
45824,11746,0.1488,621,7.7,4,MORTGAGE,major_purchase,0.52,60+,M,east,0,test
44287,5026,0.1406,689,5.5,4,MORTGAGE,major_purchase,0.0952,26-40,M,north,0,train
61894,40249,0.75,732,1.9,6,OWN,medical,0.5339,41-60,F,east,1,train
103302,22471,0.2081,669,3.6,6,MORTGAGE,home_improvement,0.8238,41-60,M,west,0,train
38857,18390,0.5377,653,9.7,5,MORTGAGE,major_purchase,0.7655,26-40,M,west,1,train
85315,44648,0.4629,691,11.5,5,RENT,debt_consolidation,0.2354,18-25,F,north,0,test
41098,14947,0.4469,747,5.9,6,OWN,major_purchase,0.455,60+,M,south,1,train
28022,14687,0.3178,763,4.5,10,MORTGAGE,debt_consolidation,0.6603,41-60,F,east,1,test
44383,11669,0.1802,739,3.8,7,MORTGAGE,debt_consolidation,0.8645,26-40,M,west,0,train
42790,22144,0.6074,630,6.7,5,OWN,debt_consolidation,0.6879,26-40,F,east,1,train
39629,4710,0.0973,705,5.7,4,MORTGAGE,major_purchase,0.5373,41-60,M,east,0,train
28230,12215,0.4193,561,5.2,6,RENT,small_business,0.5437,26-40,M,east,1,train
71963,29327,0.2081,551,1.2,6,MORTGAGE,debt_consolidation,0.5482,18-25,M,east,1,train
36096,19711,0.4827,695,5.6,5,RENT,debt_consolidation,0.1925,18-25,F,north,0,test
85411,27459,0.3681,681,4.6,10,MORTGAGE,major_purchase,0.4531,60+,M,south,0,validation
90691,58004,0.75,754,5.5,7,MORTGAGE,major_purchase,0.5504,26-40,F,east,0,test
36627,20366,0.3071,672,5.1,8,MORTGAGE,small_business,0.4112,26-40,M,south,0,test
73731,17819,0.3127,724,6.8,9,MORTGAGE,major_purchase,0.4894,26-40,M,east,0,validation
28054,5955,0.1141,690,3.3,5,MORTGAGE,major_purchase,0.9152,41-60,M,west,0,train
26649,14605,0.5347,679,8.3,3,MORTGAGE,home_improvement,0.5826,26-40,F,east,1,train
59323,16179,0.1752,724,7.6,2,MORTGAGE,debt_consolidation,0.1811,18-25,M,north,0,train
45477,22976,0.2786,715,16.8,5,MORTGAGE,major_purchase,0.814,26-40,F,west,0,train
45390,26867,0.7444,681,14.0,7,MORTGAGE,debt_consolidation,0.1825,41-60,M,north,0,train
40511,11683,0.3154,577,7.3,4,RENT,debt_consolidation,0.1914,26-40,M,north,0,train
49324,31416,0.6931,635,3.4,4,RENT,debt_consolidation,0.1965,26-40,F,north,0,train
18000,9316,0.4033,772,1.2,7,RENT,home_improvement,0.2698,26-40,M,north,0,train
64387,38299,0.656,733,17.7,2,RENT,debt_consolidation,0.2938,41-60,M,north,0,train
76901,33546,0.4085,728,2.6,7,RENT,home_improvement,0.8768,18-25,M,west,1,validation
34849,5300,0.0868,705,0.8,3,RENT,home_improvement,0.0875,26-40,M,north,0,test
41977,27436,0.4406,677,7.9,8,RENT,home_improvement,0.281,26-40,M,north,1,train
47143,15917,0.3885,700,7.2,5,OWN,debt_consolidation,0.249,26-40,M,north,0,train
64494,8163,0.084,755,7.7,4,MORTGAGE,debt_consolidation,0.369,18-25,M,south,0,validation
31494,14894,0.3614,789,7.5,7,MORTGAGE,debt_consolidation,0.6487,41-60,M,east,1,train
79288,18510,0.2718,750,7.7,3,RENT,medical,0.4743,26-40,F,east,0,train
91603,12641,0.0762,659,4.1,4,OWN,major_purchase,0.4205,26-40,M,south,0,train
50359,14567,0.3521,773,5.7,4,MORTGAGE,medical,0.8933,18-25,F,west,0,train
57714,24376,0.4957,669,6.9,6,MORTGAGE,small_business,0.8683,18-25,F,west,0,train
36660,14437,0.4045,791,8.0,5,RENT,debt_consolidation,0.1778,26-40,F,north,0,validation
58027,11291,0.2399,779,3.2,7,MORTGAGE,debt_consolidation,0.5527,41-60,F,east,0,validation
53031,25680,0.3659,760,1.0,7,RENT,debt_consolidation,0.4263,18-25,M,south,0,train
52600,21580,0.4099,625,3.5,5,RENT,debt_consolidation,0.537,26-40,M,east,0,train
33764,4910,0.1847,711,15.5,7,MORTGAGE,debt_consolidation,0.8626,26-40,F,west,0,train
42310,5902,0.1337,598,6.9,4,RENT,home_improvement,0.3519,18-25,M,south,0,train
56994,14592,0.1981,791,4.8,3,MORTGAGE,medical,0.2045,18-25,F,north,0,train
52668,20926,0.4065,659,7.2,7,RENT,home_improvement,0.8036,26-40,F,west,1,validation
51340,27013,0.6262,633,1.5,3,MORTGAGE,debt_consolidation,0.9265,18-25,M,west,1,train
48910,8443,0.2183,637,15.2,7,OWN,debt_consolidation,0.7858,26-40,M,west,1,train
24397,4830,0.2649,675,4.3,4,MORTGAGE,debt_consolidation,0.2421,60+,M,south,1,train
100397,29860,0.2843,721,2.9,3,MORTGAGE,home_improvement,0.4188,18-25,F,south,0,train
40508,9715,0.1874,683,3.7,4,OWN,debt_consolidation,0.9684,26-40,F,west,0,validation
49300,15856,0.2387,567,4.5,5,MORTGAGE,home_improvement,0.6643,26-40,F,east,0,train
33079,5299,0.2104,655,3.7,5,MORTGAGE,home_improvement,0.418,26-40,M,south,0,train
78981,49576,0.3465,725,6.1,6,MORTGAGE,small_business,0.3157,60+,M,south,0,train
33774,8864,0.3522,776,3.9,7,OWN,debt_consolidation,0.4022,26-40,F,east,1,train
85557,38487,0.3763,747,4.7,3,RENT,major_purchase,0.5903,41-60,F,east,1,train
59088,11775,0.2009,703,8.2,6,OWN,major_purchase,0.56,41-60,M,east,0,test
